variant,run_label,source_instance,dataset_id,scenario_id,seed,benchmark_mode,rmp_objective,realized_cost_no_lt,realized_cost_with_lt,final_objective_or_total_cost,lt_cost_with_lt,shortage_cost_with_lt,cg_iterations,stopping_reason,total_runtime_seconds,variant_runtime_seconds,shared_baseline_runtime_seconds,total_runtime_with_shared_baseline_seconds,phase1_baseline_runtime_seconds,phase2_cg_runtime_seconds,gnn_inference_runtime_seconds,post_run_fine_tune_runtime_seconds,columns_generated,columns_selected_by_gnn,columns_added_to_rmp,column_pool_utilization,gnn_scoring_failures,repeat,shock_world_id,window_id,shock_seed,window_start_period,window_end_period,window_n_periods,baseline_cache_path,cached_baseline_runtime_seconds,a0_exact_pricing_time_limit
B_heuristic_cg,B_heuristic_cg__shock02_window04,,,shock02_window04,10049,sliced_cg_only_cached_baseline,2441182355.0507827,245891968.056,213880956.74017,213880956.74017,8794.34817,1723531.8,36,convergence_no_negative_rc,7.475685548999991,7.475685548999991,0.0,7.475685548999991,691.1348897149999,0.17883872985839844,0.0,0.0,4061,333,333,0.6433378196500673,0,14,2,4,10049,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window05,,,shock02_window05,10049,sliced_cg_only_cached_baseline,2463673568.1872263,310075339.068,251988012.468173,251988012.468173,12304.272173,39867596.4,47,convergence_no_negative_rc,11.783807586000194,11.783807586000194,0.0,11.783807586000194,691.1348897149999,0.26877307891845703,0.0,0.0,8243,450,450,0.6367567567567568,0,15,2,5,10049,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window06,,,shock02_window06,10049,sliced_cg_only_cached_baseline,2434996226.72396,256475579.668,213891597.419182,213891597.419182,9781.527182,3519671.6,45,convergence_no_negative_rc,11.058900135000158,11.058900135000158,0.0,11.058900135000158,691.1348897149999,0.23505544662475586,0.0,0.0,6987,425,425,0.6488888888888888,0,16,2,6,10049,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window07,,,shock02_window07,10049,sliced_cg_only_cached_baseline,2435089858.785547,276694539.952,222771001.625897,222771001.625897,12419.353897,12845895.0,45,convergence_no_negative_rc,11.109532916000035,11.109532916000035,0.0,11.109532916000035,691.1348897149999,0.2519493103027344,0.0,0.0,6736,426,426,0.6426193118756937,0,17,2,7,10049,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window08,,,shock02_window08,10049,sliced_cg_only_cached_baseline,2418713412.2801805,267404432.488,213606386.336316,213606386.336316,13433.456316,2589290.6,51,convergence_no_negative_rc,12.476760775000002,12.476760775000002,0.0,12.476760775000002,691.1348897149999,0.2601797580718994,0.0,0.0,8359,482,482,0.6687565308254964,0,18,2,8,10049,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window09,,,shock02_window09,10049,sliced_cg_only_cached_baseline,2400465427.094274,309589654.608,223726490.465794,223726490.465794,19125.585794,11320367.0,55,convergence_no_negative_rc,14.170879353000146,14.170879353000146,0.0,14.170879353000146,691.1348897149999,0.31883764266967773,0.0,0.0,9307,522,522,0.6599799398194583,0,19,2,9,10049,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock02_window10,,,shock02_window10,10049,sliced_cg_only_cached_baseline,2453144229.572509,131664993.312,111266688.402301,111266688.402301,4784.690301,612175.0,23,convergence_no_negative_rc,2.706034135999971,2.706034135999971,0.0,2.706034135999971,691.1348897149999,0.05819439888000488,0.0,0.0,1908,209,209,0.5816993464052288,0,20,2,10,10049,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window01,,,shock03_window01,20056,sliced_cg_only_cached_baseline,2461797019.496705,234244927.0448,221246614.680098,221246614.680098,4172.611298,520965.8,23,convergence_no_negative_rc,3.8085105319999,3.8085105319999,0.0,3.8085105319999,691.1348897149999,0.07114410400390625,0.0,0.0,1818,209,209,0.5131086142322098,0,21,3,1,20056,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window02,,,shock03_window02,20056,sliced_cg_only_cached_baseline,2442947299.782094,253104152.376,218061206.381776,218061206.381776,8447.317776,2957162.4,37,convergence_no_negative_rc,7.6377228380001725,7.6377228380001725,0.0,7.6377228380001725,691.1348897149999,0.16577601432800293,0.0,0.0,4576,350,350,0.5986301369863014,0,22,3,2,20056,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window03,,,shock03_window03,20056,sliced_cg_only_cached_baseline,2441767224.122649,259490320.492,223931816.793399,223931816.793399,8827.077399,10893364.2,38,convergence_no_negative_rc,7.778540776999989,7.778540776999989,0.0,7.778540776999989,691.1348897149999,0.1826646327972412,0.0,0.0,4658,356,356,0.6222826086956522,0,23,3,3,20056,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window04,,,shock03_window04,20056,sliced_cg_only_cached_baseline,2441311486.3726206,245937994.872,214044130.39642,214044130.39642,8770.30842,1795591.8,35,convergence_no_negative_rc,7.054803392999929,7.054803392999929,0.0,7.054803392999929,691.1348897149999,0.1710062026977539,0.0,0.0,4061,323,323,0.6343792633015006,0,24,3,4,20056,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window05,,,shock03_window05,20056,sliced_cg_only_cached_baseline,2463610680.037671,310033379.46,251946247.830949,251946247.830949,12468.930949,39778381.2,48,convergence_no_negative_rc,11.981270300000233,11.981270300000233,0.0,11.981270300000233,691.1348897149999,0.28070497512817383,0.0,0.0,8269,460,460,0.6181818181818182,0,25,3,5,20056,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window06,,,shock03_window06,20056,sliced_cg_only_cached_baseline,2434346017.4761233,256215579.668,213238725.342039,213238725.342039,9978.050039,2955347.2,46,convergence_no_negative_rc,10.976391641999726,10.976391641999726,0.0,10.976391641999726,691.1348897149999,0.24889850616455078,0.0,0.0,6828,436,436,0.6300768386388584,0,26,3,6,20056,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window07,,,shock03_window07,20056,sliced_cg_only_cached_baseline,2437950544.5936894,276906776.032,225134342.793189,225134342.793189,12096.865189,15247047.4,44,convergence_no_negative_rc,10.657059305000075,10.657059305000075,0.0,10.657059305000075,691.1348897149999,0.24224185943603516,0.0,0.0,6374,419,419,0.6510067114093959,0,27,3,7,20056,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window08,,,shock03_window08,20056,sliced_cg_only_cached_baseline,2418791836.0905275,267378626.896,213700463.734862,213700463.734862,13395.302862,2629939.2,51,convergence_no_negative_rc,12.343370910999965,12.343370910999965,0.0,12.343370910999965,691.1348897149999,0.2520124912261963,0.0,0.0,8307,479,479,0.6740041928721174,0,28,3,8,20056,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window09,,,shock03_window09,20056,sliced_cg_only_cached_baseline,2400269647.0468864,309486866.616,223305413.604648,223305413.604648,19177.804648,10879753.0,54,convergence_no_negative_rc,13.725460145999932,13.725460145999932,0.0,13.725460145999932,691.1348897149999,0.2881457805633545,0.0,0.0,8933,512,512,0.6727456940222898,0,29,3,9,20056,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock03_window10,,,shock03_window10,20056,sliced_cg_only_cached_baseline,2453245436.3255053,131397726.192,111214143.994058,111214143.994058,4877.402058,601325.0,23,convergence_no_negative_rc,2.6523539819995676,2.6523539819995676,0.0,2.6523539819995676,691.1348897149999,0.05551505088806152,0.0,0.0,1853,203,203,0.5960264900662252,0,30,3,10,20056,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window01,,,shock04_window01,30063,sliced_cg_only_cached_baseline,2461698389.8319454,234203375.1248,221171443.66039,221171443.66039,4199.83159,453824.2,24,convergence_no_negative_rc,4.0340837299995655,4.0340837299995655,0.0,4.0340837299995655,691.1348897149999,0.0755925178527832,0.0,0.0,1913,213,213,0.5074349442379182,0,31,4,1,30063,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window02,,,shock04_window02,30063,sliced_cg_only_cached_baseline,2443331960.201469,253024629.272,217969402.001988,217969402.001988,8332.945988,2864391.8,37,convergence_no_negative_rc,7.743344903999969,7.743344903999969,0.0,7.743344903999969,691.1348897149999,0.1772594451904297,0.0,0.0,4676,350,350,0.6041095890410959,0,32,4,2,30063,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window03,,,shock04_window03,30063,sliced_cg_only_cached_baseline,2441942894.2038393,259751954.42,223913615.216851,223913615.216851,8882.268851,10865564.4,38,convergence_no_negative_rc,7.833362239000053,7.833362239000053,0.0,7.833362239000053,691.1348897149999,0.1792144775390625,0.0,0.0,4839,358,358,0.6368563685636857,0,33,4,3,30063,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window04,,,shock04_window04,30063,sliced_cg_only_cached_baseline,2440934544.7977467,246195998.64,213982682.60496,213982682.60496,8884.16496,1600306.4,36,convergence_no_negative_rc,7.432073918000242,7.432073918000242,0.0,7.432073918000242,691.1348897149999,0.17795348167419434,0.0,0.0,4310,331,331,0.6491228070175439,0,34,4,4,30063,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window05,,,shock04_window05,30063,sliced_cg_only_cached_baseline,2462648780.043586,310276960.476,251478734.141646,251478734.141646,12534.473646,39098748.8,48,convergence_no_negative_rc,12.037235488000078,12.037235488000078,0.0,12.037235488000078,691.1348897149999,0.2710280418395996,0.0,0.0,8184,459,459,0.6134903640256959,0,35,4,5,30063,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window06,,,shock04_window06,30063,sliced_cg_only_cached_baseline,2434148860.911308,256521088.316,213382986.769924,213382986.769924,9917.301924,2854521.8,46,convergence_no_negative_rc,10.891901471999972,10.891901471999972,0.0,10.891901471999972,691.1348897149999,0.24248337745666504,0.0,0.0,6780,433,433,0.6321585903083701,0,36,4,6,30063,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window07,,,shock04_window07,30063,sliced_cg_only_cached_baseline,2435397389.1429424,276749921.272,223213804.888852,223213804.888852,12454.576852,13205130.0,45,convergence_no_negative_rc,10.915386177999608,10.915386177999608,0.0,10.915386177999608,691.1348897149999,0.24796104431152344,0.0,0.0,6494,421,421,0.6506696428571429,0,37,4,7,30063,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window08,,,shock04_window08,30063,sliced_cg_only_cached_baseline,2418382853.1669393,267625558.792,213725996.183169,213725996.183169,13420.055169,2567939.2,51,convergence_no_negative_rc,12.426266997000312,12.426266997000312,0.0,12.426266997000312,691.1348897149999,0.3049497604370117,0.0,0.0,8510,490,490,0.6704663212435233,0,38,4,8,30063,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window09,,,shock04_window09,30063,sliced_cg_only_cached_baseline,2396997394.647732,310414702.008,222858946.03896,222858946.03896,19519.95896,9990266.2,56,convergence_no_negative_rc,14.437579612000263,14.437579612000263,0.0,14.437579612000263,691.1348897149999,0.3080620765686035,0.0,0.0,9192,536,536,0.675568743818002,0,39,4,9,30063,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock04_window10,,,shock04_window10,30063,sliced_cg_only_cached_baseline,2453248546.4347744,131783010.408,111552532.002208,111552532.002208,4829.114208,656662.0,23,convergence_no_negative_rc,2.5767902999996295,2.5767902999996295,0.0,2.5767902999996295,691.1348897149999,0.054621219635009766,0.0,0.0,1873,209,209,0.5816993464052288,0,40,4,10,30063,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window01,,,shock05_window01,40070,sliced_cg_only_cached_baseline,2461668450.425109,234339404.0048,221472436.779898,221472436.779898,4186.455098,738452.6,23,convergence_no_negative_rc,3.865946418999556,3.865946418999556,0.0,3.865946418999556,691.1348897149999,0.07392215728759766,0.0,0.0,1749,203,203,0.5018939393939394,0,41,5,1,40070,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window02,,,shock05_window02,40070,sliced_cg_only_cached_baseline,2443949703.9569526,252969049.128,218643441.90514,218643441.90514,8263.84914,3516110.4,35,convergence_no_negative_rc,7.327472446000229,7.327472446000229,0.0,7.327472446000229,691.1348897149999,0.15085840225219727,0.0,0.0,4391,330,330,0.5971830985915493,0,42,5,2,40070,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window03,,,shock05_window03,40070,sliced_cg_only_cached_baseline,2441831002.454706,259229487.244,223696265.870372,223696265.870372,8784.338372,10750936.4,38,convergence_no_negative_rc,7.787765400999888,7.787765400999888,0.0,7.787765400999888,691.1348897149999,0.19782376289367676,0.0,0.0,4860,355,355,0.6258503401360545,0,43,5,3,40070,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window04,,,shock05_window04,40070,sliced_cg_only_cached_baseline,2441092910.7836246,245917219.416,213791253.544852,213791253.544852,8876.128852,1663397.0,36,convergence_no_negative_rc,7.375364773000001,7.375364773000001,0.0,7.375364773000001,691.1348897149999,0.17956280708312988,0.0,0.0,4373,337,337,0.6452476572958501,0,44,5,4,40070,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window05,,,shock05_window05,40070,sliced_cg_only_cached_baseline,2463723538.893361,310240736.94,251326996.720587,251326996.720587,12508.132587,39177182.6,48,convergence_no_negative_rc,11.883277792999706,11.883277792999706,0.0,11.883277792999706,691.1348897149999,0.2776203155517578,0.0,0.0,8253,459,459,0.6316916488222698,0,45,5,5,40070,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window06,,,shock05_window06,40070,sliced_cg_only_cached_baseline,2434376265.3757367,256199004.044,213194263.180171,213194263.180171,9922.216171,2868374.2,44,convergence_no_negative_rc,10.537465546000021,10.537465546000021,0.0,10.537465546000021,691.1348897149999,0.22017765045166016,0.0,0.0,6444,416,416,0.632996632996633,0,46,5,6,40070,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window07,,,shock05_window07,40070,sliced_cg_only_cached_baseline,2434251550.30456,276866058.16,222257547.425733,222257547.425733,12539.337733,12349748.0,46,convergence_no_negative_rc,11.190330060000178,11.190330060000178,0.0,11.190330060000178,691.1348897149999,0.2515139579772949,0.0,0.0,6816,432,432,0.6295479603087101,0,47,5,7,40070,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window08,,,shock05_window08,40070,sliced_cg_only_cached_baseline,2418445367.9251213,267579677.824,213660838.648923,213660838.648923,13456.832923,2559640.6,51,convergence_no_negative_rc,12.43686266199984,12.43686266199984,0.0,12.43686266199984,691.1348897149999,0.29292964935302734,0.0,0.0,8548,490,490,0.6652849740932643,0,48,5,8,40070,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window09,,,shock05_window09,40070,sliced_cg_only_cached_baseline,2398947991.791918,309647046.096,223225582.098398,223225582.098398,19230.242398,10657122.0,54,convergence_no_negative_rc,13.802886711000156,13.802886711000156,0.0,13.802886711000156,691.1348897149999,0.2946922779083252,0.0,0.0,9059,506,506,0.6778797145769623,0,49,5,9,40070,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
B_heuristic_cg,B_heuristic_cg__shock05_window10,,,shock05_window10,40070,sliced_cg_only_cached_baseline,2453316159.42073,131504907.552,111397041.445911,111397041.445911,4783.493911,723557.0,22,convergence_no_negative_rc,2.466847196999879,2.466847196999879,0.0,2.466847196999879,691.1348897149999,0.05499672889709473,0.0,0.0,1796,200,200,0.5488888888888889,0,50,5,10,40070,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window01,,,shock01_window01,42,sliced_cg_only_cached_baseline,2462166365.104738,234339404.0048,221614552.209538,221614552.209538,4100.220738,880749.4,45,convergence_no_negative_rc,3.992454023999926,3.992454023999926,0.0,3.992454023999926,691.1348897149999,0.013225078582763672,0.0,0.0,244,244,240,0.45663716814159294,5,1,1,1,42,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window02,,,shock01_window02,42,sliced_cg_only_cached_baseline,2443298164.730472,252814405.08,218488576.391676,218488576.391676,8335.815676,3406114.6,45,convergence_no_negative_rc,5.0279290819999005,5.0279290819999005,0.0,5.0279290819999005,691.1348897149999,0.013972043991088867,0.0,0.0,402,402,401,0.5633802816901409,5,2,1,2,42,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window03,,,shock01_window03,42,sliced_cg_only_cached_baseline,2442917413.890311,259657092.82,223909626.709062,223909626.709062,8594.193062,10903215.6,45,convergence_no_negative_rc,5.169305361999932,5.169305361999932,0.0,5.169305361999932,691.1348897149999,0.03692817687988281,0.0,0.0,486,486,420,0.58625,24,3,1,3,42,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window04,,,shock01_window04,42,sliced_cg_only_cached_baseline,2441598812.2478676,246287457.288,214185745.461347,214185745.461347,8779.437347,1833337.4,44,convergence_no_negative_rc,4.86228770799994,4.86228770799994,0.0,4.86228770799994,691.1348897149999,0.028851985931396484,0.0,0.0,369,369,369,0.6084724005134788,4,4,1,4,42,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window05,,,shock01_window05,42,sliced_cg_only_cached_baseline,2462965500.409703,310185417.732,251010240.001148,251010240.001148,12331.053148,38656354.8,46,convergence_no_negative_rc,6.332986107999886,6.332986107999886,0.0,6.332986107999886,691.1348897149999,0.01768779754638672,0.0,0.0,534,534,534,0.5728444003964321,6,5,1,5,42,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window06,,,shock01_window06,42,sliced_cg_only_cached_baseline,2434388331.4868937,256753262.46,213495224.297734,213495224.297734,9870.317734,2919609.6,46,convergence_no_negative_rc,6.268108778000169,6.268108778000169,0.0,6.268108778000169,691.1348897149999,0.015105962753295898,0.0,0.0,563,563,516,0.5842583249243188,21,6,1,6,42,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window07,,,shock01_window07,42,sliced_cg_only_cached_baseline,2436229430.1844606,277095956.28,222685882.669995,222685882.669995,12320.981995,12507105.8,45,convergence_no_negative_rc,6.349543520999987,6.349543520999987,0.0,6.349543520999987,691.1348897149999,0.04281115531921387,0.0,0.0,532,532,532,0.5878848063555114,5,7,1,7,42,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window08,,,shock01_window08,42,sliced_cg_only_cached_baseline,2418610894.25692,267715463.464,213906574.110792,213906574.110792,13386.110792,2549064.2,48,convergence_no_negative_rc,6.776860610999847,6.776860610999847,0.0,6.776860610999847,691.1348897149999,0.05196666717529297,0.0,0.0,597,597,594,0.6376404494382022,9,8,1,8,42,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window09,,,shock01_window09,42,sliced_cg_only_cached_baseline,2397618852.09507,309919011.312,222819774.99493,222819774.99493,19354.03493,10020831.0,46,convergence_no_negative_rc,6.696308492000071,6.696308492000071,0.0,6.696308492000071,691.1348897149999,0.009908199310302734,0.0,0.0,629,629,628,0.6355394378966455,6,9,1,9,42,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock01_window10,,,shock01_window10,42,sliced_cg_only_cached_baseline,2453126768.32751,131804897.208,111466527.596238,111466527.596238,4790.388238,662300.0,44,convergence_no_negative_rc,2.432191246000002,2.432191246000002,0.0,2.432191246000002,691.1348897149999,0.014629125595092773,0.0,0.0,254,254,254,0.5416666666666666,4,10,1,10,42,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window01,,,shock02_window01,10049,sliced_cg_only_cached_baseline,2461557256.7806826,234346779.6848,221377881.655927,221377881.655927,4171.787127,638344.8,45,convergence_no_negative_rc,4.184788640999841,4.184788640999841,0.0,4.184788640999841,691.1348897149999,0.019141674041748047,0.0,0.0,258,258,254,0.458477508650519,6,11,2,1,10049,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window02,,,shock02_window02,10049,sliced_cg_only_cached_baseline,2443243627.692561,252868644.624,217928658.554585,217928658.554585,8353.642585,2849549.4,44,convergence_no_negative_rc,4.884904765999863,4.884904765999863,0.0,4.884904765999863,691.1348897149999,0.02764129638671875,0.0,0.0,409,409,409,0.5513307984790875,4,12,2,2,10049,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window03,,,shock02_window03,10049,sliced_cg_only_cached_baseline,2442295628.1991143,259360183.828,223148246.248963,223148246.248963,8737.092963,10202963.0,45,convergence_no_negative_rc,4.914676460999999,4.914676460999999,0.0,4.914676460999999,691.1348897149999,0.03613090515136719,0.0,0.0,401,401,401,0.5966709346991037,5,13,2,3,10049,39,57,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window04,,,shock02_window04,10049,sliced_cg_only_cached_baseline,2441122786.820538,245891968.056,213726175.461735,213726175.461735,8849.469735,1568695.4,46,convergence_no_negative_rc,5.224844458999996,5.224844458999996,0.0,5.224844458999996,691.1348897149999,0.012194156646728516,0.0,0.0,392,392,392,0.5922693266832918,6,14,2,4,10049,58,76,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window05,,,shock02_window05,10049,sliced_cg_only_cached_baseline,2463678122.895434,310075339.068,252210156.448566,252210156.448566,12304.852566,40089739.8,45,convergence_no_negative_rc,6.29238503900001,6.29238503900001,0.0,6.29238503900001,691.1348897149999,0.04407382011413574,0.0,0.0,551,551,551,0.5974658869395711,5,15,2,5,10049,77,95,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window06,,,shock02_window06,10049,sliced_cg_only_cached_baseline,2434898911.7586164,256475579.668,213574391.085045,213574391.085045,9768.121045,3202349.2,48,convergence_no_negative_rc,6.583930418999898,6.583930418999898,0.0,6.583930418999898,691.1348897149999,0.01536703109741211,0.0,0.0,523,523,513,0.6002024291497976,8,16,2,6,10049,96,114,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window07,,,shock02_window07,10049,sliced_cg_only_cached_baseline,2432874820.9905796,276694539.952,221798032.710206,221798032.710206,12760.638206,11872584.8,48,convergence_no_negative_rc,6.861642576999884,6.861642576999884,0.0,6.861642576999884,691.1348897149999,0.025328636169433594,0.0,0.0,528,528,525,0.609,9,17,2,7,10049,115,133,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window08,,,shock02_window08,10049,sliced_cg_only_cached_baseline,2418684233.9970055,267404432.488,213582829.515433,213582829.515433,13403.835433,2565763.4,48,convergence_no_negative_rc,6.788907101999939,6.788907101999939,0.0,6.788907101999939,691.1348897149999,0.014917135238647461,0.0,0.0,592,592,592,0.6326148078725399,8,18,2,8,10049,134,152,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window09,,,shock02_window09,10049,sliced_cg_only_cached_baseline,2400450105.8881984,309589654.608,223615987.628871,223615987.628871,19123.756871,11209829.0,45,convergence_no_negative_rc,6.490710843999977,6.490710843999977,0.0,6.490710843999977,691.1348897149999,0.021157026290893555,0.0,0.0,626,626,625,0.6327272727272727,5,19,2,9,10049,153,171,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock02_window10,,,shock02_window10,10049,sliced_cg_only_cached_baseline,2453116021.0586123,131664993.312,111295150.683407,111295150.683407,4796.971407,640625.0,44,convergence_no_negative_rc,2.3763530160001665,2.3763530160001665,0.0,2.3763530160001665,691.1348897149999,0.014642000198364258,0.0,0.0,252,252,252,0.5418326693227091,4,20,2,10,10049,172,181,10,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window01,,,shock03_window01,20056,sliced_cg_only_cached_baseline,2461692895.703481,234244927.0448,221358421.587673,221358421.587673,4162.518873,632890.8,45,convergence_no_negative_rc,4.174825390000024,4.174825390000024,0.0,4.174825390000024,691.1348897149999,0.01836395263671875,0.0,0.0,249,249,246,0.4666666666666667,6,21,3,1,20056,1,19,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
C_gnn_guided_cg,C_gnn_guided_cg__shock03_window02,,,shock03_window02,20056,sliced_cg_only_cached_baseline,2442982218.4877353,253104152.376,217977675.189897,217977675.189897,8391.125897,2873687.4,44,convergence_no_negative_rc,4.904127052999911,4.904127052999911,0.0,4.904127052999911,691.1348897149999,0.02837514877319336,0.0,0.0,411,411,411,0.5537294563843237,4,22,3,2,20056,20,38,19,/kaggle/working/shared_benchmark_state.pkl.gz,691.304631252,
