iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
111,21034796876.7,21034796876.7,21034738960.3,845543211.1782701,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
112,21034796928.3,21034796928.3,21034738960.3,843852124.7559136,1.0,0.0,destroy_random_delivery,repair_random,1.0
113,21034796928.3,21034805644.1,21034738960.3,842164420.5064018,0.0,0.0,destroy_random_delivery,repair_random,0.0
114,21034796928.3,21034796928.3,21034738960.3,840480091.665389,1.0,0.0,destroy_random_delivery,repair_random,1.0
115,21034796876.7,21034796876.7,21034738960.3,838799131.4820582,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
116,21034796876.7,21034805592.5,21034738960.3,837121533.219094,0.0,0.0,destroy_random_route,repair_random,0.0
117,21034796876.7,21034796876.7,21034738960.3,835447290.1526558,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
118,21034796876.7,21034796876.7,21034738960.3,833776395.5723505,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
119,21034796876.7,21034805663.499996,21034738960.3,832108842.7812058,0.0,0.0,destroy_random_delivery,repair_random,0.0
120,21034796928.3,21034796928.3,21034738960.3,830444625.0956434,1.0,0.0,destroy_shaw_stores,repair_random,1.0
121,21034796928.3,21034796928.3,21034738960.3,828783735.8454521,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
122,21034796876.7,21034796876.7,21034738960.3,827126168.3737612,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
123,21034796876.7,21034805663.499996,21034738960.3,825471916.0370136,0.0,0.0,destroy_shaw_stores,repair_random,0.0
124,21034796876.7,21034796876.7,21034738960.3,823820972.2049396,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
125,21034796876.7,21034805663.499996,21034738960.3,822173330.2605298,0.0,0.0,destroy_random_delivery,repair_random,0.0
126,21034796876.7,21034796876.7,21034738960.3,820528983.6000087,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
127,21034796928.3,21034796928.3,21034738960.3,818887925.6328087,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
128,21034796928.3,21034796928.3,21034738960.3,817250149.781543,1.0,0.0,destroy_random_delivery,repair_random,1.0
129,21034796928.3,21034796928.3,21034738960.3,815615649.48198,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
130,21034796928.3,21034796928.3,21034738960.3,813984418.1830161,1.0,0.0,destroy_random_delivery,repair_greedy,1.0
131,21034796876.7,21034796876.7,21034738960.3,812356449.34665,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
132,21034796876.7,21034796876.7,21034738960.3,810731736.4479567,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
133,21034796928.3,21034796928.3,21034738960.3,809110272.9750608,1.0,0.0,destroy_shaw_stores,repair_random,1.0
134,21034796876.7,21034796876.7,21034738960.3,807492052.4291106,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
135,21034796876.7,21034796876.7,21034738960.3,805877068.3242524,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
