iteration,current_cost,candidate_cost,best_cost,temperature,accepted,new_best,destroy_op,repair_op,feasible
157,18561823820.7,18561823820.7,18561782870.7,680673635.8417844,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
158,18561823820.7,18561832536.5,18561782870.7,679312288.5701008,0.0,0.0,destroy_random_delivery,repair_regret2,0.0
159,18561823820.7,18561823820.7,18561782870.7,677953663.9929606,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
160,18561823820.7,18561832536.5,18561782870.7,676597756.6649747,0.0,0.0,destroy_random_period,repair_greedy,0.0
161,18561823820.7,18561823820.7,18561782870.7,675244561.1516447,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
162,18561823820.7,18561823820.7,18561782870.7,673894072.0293415,1.0,0.0,destroy_worst_delivery,repair_random,1.0
163,18561823820.7,18561832536.5,18561782870.7,672546283.8852828,0.0,0.0,destroy_shaw_stores,repair_greedy,0.0
164,18561823820.7,18561832607.499996,18561782870.7,671201191.3175122,0.0,0.0,destroy_random_delivery,repair_random,0.0
165,18561823820.7,18561832536.5,18561782870.7,669858788.9348772,0.0,0.0,destroy_random_delivery,repair_greedy,0.0
166,18561823820.7,18561823820.7,18561782870.7,668519071.3570074,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
167,18561823820.7,18561823820.7,18561782870.7,667182033.2142934,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
168,18561823820.7,18561823820.7,18561782870.7,665847669.1478648,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
169,18561823820.7,18561823820.7,18561782870.7,664515973.8095691,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
170,18561823820.7,18561823820.7,18561782870.7,663186941.86195,1.0,0.0,destroy_worst_delivery,repair_random,1.0
171,18561823820.7,18561823820.7,18561782870.7,661860567.9782262,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
172,18561823820.7,18561823820.7,18561782870.7,660536846.8422698,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
173,18561823872.3,18561823872.3,18561782870.7,659215773.1485852,1.0,0.0,destroy_shaw_stores,repair_random,1.0
174,18561823872.3,18561823872.3,18561782870.7,657897341.602288,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
175,18561823820.7,18561823820.7,18561782870.7,656581546.9190835,1.0,0.0,destroy_random_delivery,repair_random,1.0
176,18561823872.3,18561823872.3,18561782870.7,655268383.8252453,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
177,18561823820.7,18561823820.7,18561782870.7,653957847.0575948,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
178,18561823820.7,18561832536.5,18561782870.7,652649931.3634796,0.0,0.0,destroy_random_route,repair_regret2,0.0
179,18561823820.7,18561823820.7,18561782870.7,651344631.5007527,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
180,18561823820.7,18561823820.7,18561782870.7,650041942.2377511,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
181,18561823820.7,18561823820.7,18561782870.7,648741858.3532757,1.0,0.0,destroy_low_demand_stores,repair_greedy,1.0
182,18561823820.7,18561832536.5,18561782870.7,647444374.6365691,0.0,0.0,destroy_random_route,repair_regret2,0.0
183,18561823872.3,18561823872.3,18561782870.7,646149485.887296,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
184,18561823820.7,18561823820.7,18561782870.7,644857186.9155214,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
185,18561823820.7,18561823820.7,18561782870.7,643567472.5416903,1.0,0.0,destroy_shaw_stores,repair_regret2,1.0
186,18561823820.7,18561823820.7,18561782870.7,642280337.596607,1.0,0.0,destroy_worst_delivery,repair_random,1.0
187,18561823820.7,18561823820.7,18561782870.7,640995776.9214138,1.0,0.0,destroy_random_delivery,repair_random,1.0
188,18561823820.7,18561823820.7,18561782870.7,639713785.367571,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
189,18561823820.7,18561823820.7,18561782870.7,638434357.7968359,1.0,0.0,destroy_worst_delivery,repair_random,1.0
190,18561823820.7,18561823820.7,18561782870.7,637157489.0812422,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
191,18561823820.7,18561832536.5,18561782870.7,635883174.1030797,0.0,0.0,destroy_shaw_stores,repair_regret2,0.0
192,18561823820.7,18561823820.7,18561782870.7,634611407.7548735,1.0,0.0,destroy_shaw_stores,repair_random,1.0
193,18561823820.7,18561823820.7,18561782870.7,633342184.9393637,1.0,0.0,destroy_worst_delivery,repair_random,1.0
194,18561823820.7,18561823820.7,18561782870.7,632075500.569485,1.0,0.0,destroy_worst_delivery,repair_regret2,1.0
195,18561823872.3,18561823872.3,18561782870.7,630811349.568346,1.0,0.0,destroy_low_demand_stores,repair_random,1.0
196,18561823872.3,18561832536.5,18561782870.7,629549726.8692093,0.0,0.0,destroy_random_period,repair_greedy,0.0
197,18561823872.3,18561823872.3,18561782870.7,628290627.4154708,1.0,0.0,destroy_worst_delivery,repair_random,1.0
198,18561823872.3,18561823872.3,18561782870.7,627034046.1606399,1.0,0.0,destroy_random_delivery,repair_random,1.0
199,18561823820.7,18561823820.7,18561782870.7,625779978.0683186,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
200,18561823820.7,18561823820.7,18561782870.7,624528418.112182,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
201,18561823820.7,18561823820.7,18561782870.7,623279361.2759577,1.0,0.0,destroy_low_demand_stores,repair_regret2,1.0
202,18561823820.7,18561823820.7,18561782870.7,622032802.5534058,1.0,0.0,destroy_shaw_stores,repair_random,1.0
203,18561823820.7,18561823820.7,18561782870.7,620788736.9482989,1.0,0.0,destroy_worst_delivery,repair_random,1.0
204,18561823820.7,18561823820.7,18561782870.7,619547159.4744023,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
205,18561823820.7,18561823820.7,18561782870.7,618308065.1554534,1.0,0.0,destroy_random_delivery,repair_random,1.0
206,18561823820.7,18561823820.7,18561782870.7,617071449.0251426,1.0,0.0,destroy_random_delivery,repair_regret2,1.0
207,18561823820.7,18561832536.5,18561782870.7,615837306.1270922,0.0,0.0,destroy_random_period,repair_regret2,0.0
208,18561823820.7,18561823820.7,18561782870.7,614605631.5148381,1.0,0.0,destroy_worst_delivery,repair_greedy,1.0
209,18561823820.7,18561832536.5,18561782870.7,613376420.2518084,0.0,0.0,destroy_random_period,repair_regret2,0.0
210,18561823820.7,18561823820.7,18561782870.7,612149667.4113048,1.0,0.0,destroy_shaw_stores,repair_greedy,1.0
