source,period,vehicle,from_store,to_store,sku,lt_qty,lt_unit_cost,lt_fixed_cost,lt_total_cost,pattern_id,lambda_value
CG_LT,6,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,13,0.6,2.0,10.006346,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T6_1,1.0
CG_LT,6,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,13,0.6,2.0,10.006346,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T6_2,1.0
CG_LT,6,,MM BINH PHU,MM AN PHU,OREO VANILLA 110.4/105G,2,0.6,0.372927,1.784235,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T6_3,0.186464
CG_LT,7,,MM DA NANG,MM AN PHU,OREO VANILLA 110.4/105G,6,0.6,2.0,5.595479,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T7_1,1.0
CG_LT,7,,MM HIEP PHU,MM AN PHU,OREO VANILLA 110.4/105G,6,0.6,2.0,5.595479,PRICED_E1_shortage_ratio_OREO VANILLA 110.4/105G_T7_2,1.0
CG_LT,2,,MM AN PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,6,0.6,1.464311,5.338757,PRICED_E2_shortage_ratio_OREO CHOCOLATE 110.4/105G_T2_1,0.732155
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,2,0.6,2.0,3.248954,PRICED_E2_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,1.0
CG_LT,5,,MM BINH PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,2,0.6,2.0,3.248954,PRICED_E2_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_2,1.0
CG_LT,6,,MM DA NANG,MM AN PHU,OREO CHOCOLATE 110.4/105G,2,0.6,2.0,3.05322,PRICED_E2_shortage_ratio_OREO CHOCOLATE 110.4/105G_T6_1,1.0
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,1,0.6,2.0,2.805616,PRICED_E3_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,1.0
CG_LT,5,,MM BINH PHU,MM DA NANG,OREO CHOCOLATE 110.4/105G,1,0.6,2.0,2.805616,PRICED_E3_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_2,1.0
CG_LT,5,,MM BINH PHU,MM AN PHU,OREO CHOCOLATE 110.4/105G,1,0.6,1.714322,2.213265,PRICED_E4_shortage_ratio_OREO CHOCOLATE 110.4/105G_T5_1,0.857161
